,index,Product_SKU,Product_Style_ID,Product_Catalog,Product_Category,Product_Weight,Transfer_Price,Old_MRP,Final_Old_MRP,Ajio_MRP,Amazon_MRP,Amazon_FBA_MRP,Flipkart_MRP,Limeroad_MRP,Myntra_MRP,Paytm_MRP,Snapdeal_MRP,Transfer_Price_Level_1,Transfer_Price_Level_2
415,415,Os123_1332_M,Os123_1332,Mix,Kurta,0.3,381.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,381.0,308.61
416,416,Os123_1332_L,Os123_1332,Mix,Kurta,0.3,381.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,381.0,308.61
417,417,Os123_1332_XL,Os123_1332,Mix,Kurta,0.3,381.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,381.0,308.61
418,418,Os123_1332_2XL,Os123_1332,Mix,Kurta,0.3,381.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,381.0,308.61
419,419,Os123_1332_3XL,Os123_1332,Mix,Kurta,0.3,381.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,381.0,308.61
420,420,Os141_1331_S,Os141_1331,Mix,Kurta,0.3,381.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,381.0,308.61
421,421,Os141_1331_M,Os141_1331,Mix,Kurta,0.3,381.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,381.0,308.61
422,422,Os141_1331_L,Os141_1331,Mix,Kurta,0.3,381.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,381.0,308.61
423,423,Os141_1331_XL,Os141_1331,Mix,Kurta,0.3,381.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,381.0,308.61
424,424,Os141_1331_2XL,Os141_1331,Mix,Kurta,0.3,381.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,381.0,308.61
425,425,Os141_1331_3XL,Os141_1331,Mix,Kurta,0.3,381.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,381.0,308.61
426,426,Os102_14255_S,Os102_14255,Mix,Kurta,0.3,381.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,381.0,308.61
427,427,Os102_14255_M,Os102_14255,Mix,Kurta,0.3,381.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,381.0,308.61
428,428,Os102_14255_L,Os102_14255,Mix,Kurta,0.3,381.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,381.0,308.61
429,429,Os102_14255_XL,Os102_14255,Mix,Kurta,0.3,381.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,381.0,308.61
430,430,Os102_14255_2XL,Os102_14255,Mix,Kurta,0.3,381.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,381.0,308.61
431,431,Os102_14255_3XL,Os102_14255,Mix,Kurta,0.3,381.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,381.0,308.61
432,432,Os104_1276_S,Os104_1276,Mix,Kurta,0.3,381.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,381.0,308.61
433,433,Os104_1276_M,Os104_1276,Mix,Kurta,0.3,381.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,381.0,308.61
434,434,Os104_1276_L,Os104_1276,Mix,Kurta,0.3,381.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,381.0,308.61
435,435,Os104_1276_XL,Os104_1276,Mix,Kurta,0.3,381.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,381.0,308.61
436,436,Os104_1276_2XL,Os104_1276,Mix,Kurta,0.3,381.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,381.0,308.61
437,437,Os104_1276_3XL,Os104_1276,Mix,Kurta,0.3,381.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,381.0,308.61
438,438,Os106_14213_S,Os106_14213,Mix,Kurta,0.3,581.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2495.0,2395.0,2395.0,2395.0,581.0,470.61
439,439,Os106_14213_M,Os106_14213,Mix,Kurta,0.3,581.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2495.0,2395.0,2395.0,2395.0,581.0,470.61
440,440,Os106_14213_L,Os106_14213,Mix,Kurta,0.3,581.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2495.0,2395.0,2395.0,2495.0,581.0,470.61
441,441,Os106_14213_XL,Os106_14213,Mix,Kurta,0.3,581.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2495.0,2395.0,2395.0,2495.0,581.0,470.61
442,442,Os106_14213_2XL,Os106_14213,Mix,Kurta,0.3,581.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2495.0,2395.0,2395.0,2395.0,581.0,470.61
443,443,Os106_14213_3XL,Os106_14213,Mix,Kurta,0.3,581.0,2395.0,2395.0,2395.0,2395.0,2395.0,2395.0,2495.0,2395.0,2395.0,2395.0,581.0,470.61
444,444,Os105_3062_S,Os105_3062,Mix,Kurta,0.3,381.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,381.0,308.61
445,445,Os105_3062_M,Os105_3062,Mix,Kurta,0.3,381.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,381.0,308.61
446,446,Os105_3062_L,Os105_3062,Mix,Kurta,0.3,381.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,381.0,308.61
447,447,Os105_3062_XL,Os105_3062,Mix,Kurta,0.3,381.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,381.0,308.61
448,448,Os105_3062_2XL,Os105_3062,Mix,Kurta,0.3,381.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,381.0,308.61
449,449,Os105_3062_3XL,Os105_3062,Mix,Kurta,0.3,381.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,1595.0,381.0,308.61
450,450,Os109_3095_S,Os109_3095,Mix,Kurta,0.3,471.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1995.0,1895.0,1895.0,1995.0,471.0,381.51
451,451,Os109_3095_M,Os109_3095,Mix,Kurta,0.3,471.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1995.0,1895.0,1895.0,1995.0,471.0,381.51
452,452,Os109_3095_L,Os109_3095,Mix,Kurta,0.3,471.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1995.0,1895.0,1895.0,1995.0,471.0,381.51
453,453,Os109_3095_XL,Os109_3095,Mix,Kurta,0.3,471.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1995.0,1895.0,1895.0,1995.0,471.0,381.51
454,454,Os109_3095_2XL,Os109_3095,Mix,Kurta,0.3,471.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1995.0,1895.0,1895.0,1995.0,471.0,381.51
455,455,Os109_3095_3XL,Os109_3095,Mix,Kurta,0.3,471.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1995.0,1895.0,1895.0,1995.0,471.0,381.51
456,456,Os173_3090_S,Os173_3090,Mix,Kurta,0.3,457.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,457.0,370.17
457,457,Os173_3090_M,Os173_3090,Mix,Kurta,0.3,457.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,457.0,370.17
458,458,Os173_3090_L,Os173_3090,Mix,Kurta,0.3,457.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,457.0,370.17
459,459,Os173_3090_XL,Os173_3090,Mix,Kurta,0.3,457.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,457.0,370.17
460,460,Os173_3090_2XL,Os173_3090,Mix,Kurta,0.3,457.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,457.0,370.17
461,461,Os173_3090_3XL,Os173_3090,Mix,Kurta,0.3,457.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,457.0,370.17
462,462,Os187_5073_S,Os187_5073,Mix,Kurta,0.3,424.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1795.0,1695.0,1695.0,1695.0,424.0,343.44
463,463,Os187_5073_M,Os187_5073,Mix,Kurta,0.3,424.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1795.0,1695.0,1695.0,1695.0,424.0,343.44
464,464,Os187_5073_L,Os187_5073,Mix,Kurta,0.3,424.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1795.0,1695.0,1695.0,1695.0,424.0,343.44
465,465,Os187_5073_XL,Os187_5073,Mix,Kurta,0.3,424.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1795.0,1695.0,1695.0,1695.0,424.0,343.44
466,466,Os187_5073_2XL,Os187_5073,Mix,Kurta,0.3,424.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1795.0,1695.0,1695.0,1695.0,424.0,343.44
467,467,Os187_5073_3XL,Os187_5073,Mix,Kurta,0.3,424.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1795.0,1695.0,1695.0,1695.0,424.0,343.44
468,468,Os215_5072_S,Os215_5072,Mix,Kurta,0.3,424.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1795.0,1695.0,1695.0,1795.0,424.0,343.44
469,469,Os215_5072_M,Os215_5072,Mix,Kurta,0.3,424.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1795.0,1695.0,1695.0,1795.0,424.0,343.44
470,470,Os215_5072_L,Os215_5072,Mix,Kurta,0.3,424.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1795.0,1695.0,1695.0,1795.0,424.0,343.44
471,471,Os215_5072_XL,Os215_5072,Mix,Kurta,0.3,424.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1795.0,1695.0,1695.0,1795.0,424.0,343.44
472,472,Os215_5072_2XL,Os215_5072,Mix,Kurta,0.3,424.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1795.0,1695.0,1695.0,1795.0,424.0,343.44
473,473,Os215_5072_3XL,Os215_5072,Mix,Kurta,0.3,424.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1795.0,1695.0,1695.0,1795.0,424.0,343.44
474,474,Os103_4171_S,Os103_4171,Mix,Kurta,0.3,500.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,2095.0,1995.0,1995.0,2095.0,500.0,405.0
475,475,Os103_4171_XS,Os103_4171,Mix,Kurta,0.3,500.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,2095.0,1995.0,1995.0,2095.0,500.0,405.0
476,476,Os103_4171_M,Os103_4171,Mix,Kurta,0.3,500.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,2095.0,1995.0,1995.0,2095.0,500.0,405.0
477,477,Os103_4171_L,Os103_4171,Mix,Kurta,0.3,500.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,2095.0,1995.0,1995.0,2095.0,500.0,405.0
478,478,Os103_4171_XL,Os103_4171,Mix,Kurta,0.3,500.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,2095.0,1995.0,1995.0,2095.0,500.0,405.0
479,479,Os103_4171_2XL,Os103_4171,Mix,Kurta,0.3,500.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,2095.0,1995.0,1995.0,2095.0,500.0,405.0
480,480,Os103_4171_3XL,Os103_4171,Mix,Kurta,0.3,500.0,1995.0,1995.0,1995.0,1995.0,1995.0,1995.0,2095.0,1995.0,1995.0,2095.0,500.0,405.0
481,481,Os216_3095_M,Os216_3095,Mix,Kurta,0.3,457.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1995.0,1895.0,1895.0,1995.0,457.0,370.17
482,482,Os216_3095_S,Os216_3095,Mix,Kurta,0.3,457.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1995.0,1895.0,1895.0,1995.0,457.0,370.17
483,483,Os216_3095_L,Os216_3095,Mix,Kurta,0.3,457.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1995.0,1895.0,1895.0,1995.0,457.0,370.17
484,484,Os216_3095_XL,Os216_3095,Mix,Kurta,0.3,457.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1995.0,1895.0,1895.0,1995.0,457.0,370.17
485,485,Os216_3095_2XL,Os216_3095,Mix,Kurta,0.3,457.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1995.0,1895.0,1895.0,1995.0,457.0,370.17
486,486,Os216_3095_3XL,Os216_3095,Mix,Kurta,0.3,457.0,1895.0,1895.0,1895.0,1895.0,1895.0,1895.0,1995.0,1895.0,1895.0,1995.0,457.0,370.17
487,487,Os217_5071_S,Os217_5071,Mix,Kurta,0.3,424.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1795.0,1695.0,1695.0,1695.0,424.0,343.44
488,488,Os217_5071_M,Os217_5071,Mix,Kurta,0.3,424.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1795.0,1695.0,1695.0,1695.0,424.0,343.44
489,489,Os217_5071_L,Os217_5071,Mix,Kurta,0.3,424.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1795.0,1695.0,1695.0,1695.0,424.0,343.44
490,490,Os217_5071_XL,Os217_5071,Mix,Kurta,0.3,424.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1795.0,1695.0,1695.0,1695.0,424.0,343.44
491,491,Os217_5071_2XL,Os217_5071,Mix,Kurta,0.3,424.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1795.0,1695.0,1695.0,1695.0,424.0,343.44
492,492,Os217_5071_3XL,Os217_5071,Mix,Kurta,0.3,424.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1795.0,1695.0,1695.0,1695.0,424.0,343.44
493,493,Os152_S,Os152,Mix,Kurta,0.3,425.0,1795.0,1795.0,1795.0,1695.0,1695.0,1795.0,1795.0,1795.0,1795.0,1795.0,425.0,344.25
494,494,Os152_M,Os152,Mix,Kurta,0.3,425.0,1795.0,1795.0,1795.0,1695.0,1695.0,1795.0,1795.0,1795.0,1795.0,1795.0,425.0,344.25
495,495,Os152_L,Os152,Mix,Kurta,0.3,425.0,1795.0,1795.0,1795.0,1695.0,1695.0,1795.0,1795.0,1795.0,1795.0,1795.0,425.0,344.25
496,496,Os152_XL,Os152,Mix,Kurta,0.3,425.0,1795.0,1795.0,1795.0,1695.0,1695.0,1795.0,1795.0,1795.0,1795.0,1795.0,425.0,344.25
497,497,Os152_2XL,Os152,Mix,Kurta,0.3,425.0,1795.0,1795.0,1795.0,1695.0,1695.0,1795.0,1795.0,1795.0,1795.0,1795.0,425.0,344.25
498,498,Os152_3XL,Os152,Mix,Kurta,0.3,425.0,1795.0,1795.0,1795.0,1695.0,1695.0,1795.0,1795.0,1795.0,1795.0,1795.0,425.0,344.25
499,499,Os149_S,Os149,Mix,Kurta,0.3,425.0,1795.0,1795.0,1795.0,1695.0,1695.0,1795.0,1795.0,1795.0,1795.0,1795.0,425.0,344.25
500,500,Os149_M,Os149,Mix,Kurta,0.3,425.0,1795.0,1795.0,1795.0,1695.0,1695.0,1795.0,1795.0,1795.0,1795.0,1795.0,425.0,344.25
501,501,Os149_L,Os149,Mix,Kurta,0.3,425.0,1795.0,1795.0,1795.0,1695.0,1695.0,1795.0,1795.0,1795.0,1795.0,1795.0,425.0,344.25
502,502,Os149_XL,Os149,Mix,Kurta,0.3,425.0,1795.0,1795.0,1795.0,1695.0,1695.0,1795.0,1795.0,1795.0,1795.0,1795.0,425.0,344.25
503,503,Os149_2XL,Os149,Mix,Kurta,0.3,425.0,1795.0,1795.0,1795.0,1695.0,1695.0,1795.0,1795.0,1795.0,1795.0,1795.0,425.0,344.25
504,504,Os149_3XL,Os149,Mix,Kurta,0.3,425.0,1795.0,1795.0,1795.0,1695.0,1695.0,1795.0,1795.0,1795.0,1795.0,1795.0,425.0,344.25
505,505,Os221_S,Os221,Mix,Kurta,0.3,425.0,1795.0,1795.0,1795.0,1695.0,1695.0,1795.0,1795.0,1795.0,1795.0,1795.0,425.0,344.25
506,506,Os221_M,Os221,Mix,Kurta,0.3,425.0,1795.0,1795.0,1795.0,1695.0,1695.0,1795.0,1795.0,1795.0,1795.0,1795.0,425.0,344.25
507,507,Os221_L,Os221,Mix,Kurta,0.3,425.0,1795.0,1795.0,1795.0,1695.0,1695.0,1795.0,1795.0,1795.0,1795.0,1795.0,425.0,344.25
508,508,Os221_XL,Os221,Mix,Kurta,0.3,425.0,1795.0,1795.0,1795.0,1695.0,1695.0,1795.0,1795.0,1795.0,1795.0,1795.0,425.0,344.25
509,509,Os221_2XL,Os221,Mix,Kurta,0.3,425.0,1795.0,1795.0,1795.0,1695.0,1695.0,1795.0,1795.0,1795.0,1795.0,1795.0,425.0,344.25
510,510,Os221_3XL,Os221,Mix,Kurta,0.3,425.0,1795.0,1795.0,1795.0,1695.0,1695.0,1795.0,1795.0,1795.0,1795.0,1795.0,425.0,344.25
511,511,Os153_S,Os153,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1895.0,1895.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
512,512,Os153_M,Os153,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1895.0,1895.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
513,513,Os153_L,Os153,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1895.0,1895.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
514,514,Os153_XL,Os153,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1895.0,1895.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
515,515,Os153_2XL,Os153,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1895.0,1895.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
516,516,Os153_3XL,Os153,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1895.0,1895.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
517,517,Os158_S,Os158,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1895.0,1895.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
518,518,Os158_M,Os158,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1895.0,1895.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
519,519,Os158_L,Os158,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1895.0,1895.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
520,520,Os158_XL,Os158,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1895.0,1895.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
521,521,Os158_2XL,Os158,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1895.0,1895.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
522,522,Os158_3XL,Os158,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1895.0,1895.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
523,523,Os150_S,Os150,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1895.0,1895.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
524,524,Os150_M,Os150,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1895.0,1895.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
525,525,Os150_L,Os150,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1895.0,1895.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
526,526,Os150_XL,Os150,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1895.0,1895.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
527,527,Os150_2XL,Os150,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1895.0,1895.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
528,528,Os150_3XL,Os150,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1895.0,1895.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
529,529,Os148_S,Os148,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
530,530,Os148_M,Os148,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
531,531,Os148_L,Os148,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
532,532,Os148_XL,Os148,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
533,533,Os148_2XL,Os148,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
534,534,Os148_3XL,Os148,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
535,535,Os154_S,Os154,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1895.0,1895.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
536,536,Os154_M,Os154,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1895.0,1895.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
537,537,Os154_L,Os154,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1895.0,1895.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
538,538,Os154_XL,Os154,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1895.0,1895.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
539,539,Os154_2XL,Os154,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1895.0,1895.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
540,540,Os154_3XL,Os154,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1895.0,1895.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
541,541,Os164_S,Os164,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
542,542,Os164_M,Os164,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
543,543,Os164_L,Os164,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
544,544,Os164_XL,Os164,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
545,545,Os164_2XL,Os164,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
546,546,Os164_3XL,Os164,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
547,547,Os168_S,Os168,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,2495.0,2495.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
548,548,Os168_M,Os168,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,2495.0,2495.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
549,549,Os168_L,Os168,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,2495.0,2495.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
550,550,Os168_XL,Os168,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,2495.0,2495.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
551,551,Os168_2XL,Os168,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,2495.0,2495.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
552,552,Os168_3XL,Os168,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,2495.0,2495.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
553,553,Os157_S,Os157,Mix,Kurta,0.3,425.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,425.0,344.25
554,554,Os157_M,Os157,Mix,Kurta,0.3,425.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,425.0,344.25
555,555,Os157_L,Os157,Mix,Kurta,0.3,425.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,425.0,344.25
556,556,Os157_XL,Os157,Mix,Kurta,0.3,425.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,425.0,344.25
557,557,Os157_2XL,Os157,Mix,Kurta,0.3,425.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,425.0,344.25
558,558,Os157_3XL,Os157,Mix,Kurta,0.3,425.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,1795.0,425.0,344.25
559,559,Os167_XS,Os167,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
560,560,Os167_S,Os167,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
561,561,Os167_M,Os167,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
562,562,Os167_L,Os167,Mix,Kurta,0.3,395.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,395.0,319.95
